Enzyme,Amine,Hydroxyl,active,raw,calibrated,was
A0A357TLK7,ornithine,Tri,0,0.0038,0.0096,dev
A0A357TLK7,phenylalanine,Di,1,0.9906,0.8873,dev
A0A357TLK7,phenylalanine,Mono,0,0.0695,0.0679,dev
A0A357TLK7,phenylalanine,Tri,1,0.9959,0.9,dev
A0A357TLK7,proline,Di,0,0.0008,0.0069,dev
A0A357TLK7,proline,Mono,0,0.0002,0.0069,dev
A0A357TLK7,proline,Tri,0,0.0082,0.0167,dev
A0A357TLK7,putrescine,Di,0,0.0008,0.0069,dev
A0A357TLK7,putrescine,Mono,0,0.0001,0.0058,dev
A0A357TLK7,putrescine,Tri,0,0.0032,0.0096,dev
A0A357TLK7,serine,Di,0,0.0159,0.0264,dev
A0A357TLK7,serine,Mono,0,0.0168,0.0264,dev
A0A357TLK7,serine,Tri,0,0.0255,0.0264,dev
A0A357TLK7,serotonin,Di,0,0.0004,0.0069,dev
A0A357TLK7,serotonin,Mono,0,0.0028,0.0096,dev
A0A357TLK7,serotonin,Tri,0,0.0015,0.0096,dev
A0A357TLK7,threonine,Di,0,0.0011,0.0096,dev
A0A357TLK7,threonine,Mono,0,0.0027,0.0096,dev
A0A357TLK7,threonine,Tri,0,0.0003,0.0069,dev
A0A357TLK7,tryptamine,Di,0,0.0003,0.0069,dev
A0A357TLK7,tryptamine,Mono,0,0.0,0.0,dev
A0A357TLK7,tryptamine,Tri,0,0.0015,0.0096,dev
A0A357TLK7,tyramine,Di,0,0.0034,0.0096,dev
A0A357TLK7,tyramine,Mono,0,0.0273,0.0264,dev
A0A357TLK7,tyramine,Tri,0,0.0125,0.0264,dev
A0A357TN00,"2,3_diaminopropionic acid",Di,0,0.1114,0.0758,dev
A0A357TN00,"2,3_diaminopropionic acid",Mono,0,0.0626,0.0679,dev
A0A357TN00,"2,3_diaminopropionic acid",Tri,1,0.7081,0.6364,dev
A0A357TN00,2_aminophenol,Di,1,0.7477,0.7234,dev
A0A357TN00,2_aminophenol,Mono,0,0.2185,0.1317,dev
A0A357TN00,2_aminophenol,Tri,1,0.9298,0.7921,dev
A0A357TN00,3_methoxytyramine,Di,0,0.0311,0.0264,dev
A0A357TN00,3_methoxytyramine,Mono,0,0.0029,0.0096,dev
A0A357TN00,3_methoxytyramine,Tri,0,0.0439,0.0679,dev
A0A357TN00,alanine,Di,1,0.9859,0.8343,dev
A0A357TN00,alanine,Mono,1,0.9585,0.7921,dev
A0A357TN00,alanine,Tri,1,0.7556,0.7234,dev
A0A357TN00,arginine,Di,0,0.0016,0.0096,dev
A0A357TN00,arginine,Mono,0,0.0008,0.0069,dev
A0A357TN00,arginine,Tri,0,0.0045,0.0096,dev
A0A357TN00,asparagine,Di,0,0.0592,0.0679,dev
A0A357TN00,asparagine,Mono,0,0.0453,0.0679,dev
A0A357TN00,asparagine,Tri,1,0.9654,0.8273,dev
A0A357TN00,cadaverine,Di,0,0.0037,0.0096,dev
A0A357TN00,cadaverine,Mono,0,0.0022,0.0096,dev
A0A357TN00,cadaverine,Tri,0,0.0174,0.0264,dev
A0A357TN00,citrulline,Di,0,0.0074,0.0167,dev
A0A357TN00,citrulline,Mono,0,0.0027,0.0096,dev
A0A357TN00,citrulline,Tri,0,0.0073,0.0167,dev
A0A357TN00,cystine,Di,0,0.0062,0.0157,dev
A0A357TN00,cystine,Mono,0,0.0017,0.0096,dev
A0A357TN00,cystine,Tri,0,0.0182,0.0264,dev
A0A357TN00,dopamine,Di,0,0.1276,0.0781,dev
A0A357TN00,dopamine,Mono,0,0.0378,0.046,dev
A0A357TN00,dopamine,Tri,1,0.9296,0.7921,dev
A0A357TN00,gaba,Di,1,0.9905,0.8873,dev
A0A357TN00,gaba,Mono,1,0.9889,0.8873,dev
A0A357TN00,gaba,Tri,1,0.9965,0.9,dev
A0A357TN00,glutamine,Di,1,0.0186,0.0264,dev
A0A357TN00,glutamine,Mono,1,0.0193,0.0264,dev
A0A357TN00,glutamine,Tri,0,0.0349,0.046,dev
A0A357TN00,glyglycine,Di,0,0.0343,0.0264,dev
A0A357TN00,glyglycine,Mono,0,0.0179,0.0264,dev
A0A357TN00,glyglycine,Tri,0,0.1407,0.1192,dev
A0A357TN00,histidine,Di,0,0.0009,0.0069,dev
A0A357TN00,histidine,Mono,0,0.0007,0.0069,dev
A0A357TN00,histidine,Tri,0,0.0045,0.0096,dev
A0A357TN00,lysine,Di,1,0.3069,0.22,dev
A0A357TN00,lysine,Mono,0,0.0532,0.0679,dev
A0A357TN00,lysine,Tri,0,0.0446,0.0679,dev
A0A357TN00,methionine,Di,0,0.0606,0.0679,dev
A0A357TN00,methionine,Mono,1,0.0353,0.046,dev
A0A357TN00,methionine,Tri,1,0.1127,0.0758,dev
A0A357TN00,ornithine,Di,0,0.0475,0.0679,dev
A0A357TN00,ornithine,Mono,0,0.017,0.0264,dev
A0A357TN00,ornithine,Tri,0,0.0195,0.0264,dev
A0A357TN00,phenylalanine,Di,1,0.9745,0.8273,dev
A0A357TN00,phenylalanine,Mono,1,0.1675,0.1317,dev
A0A357TN00,phenylalanine,Tri,1,0.9918,0.8962,dev
A0A357TN00,proline,Di,0,0.002,0.0096,dev
A0A357TN00,proline,Mono,0,0.0028,0.0096,dev
A0A357TN00,proline,Tri,0,0.0265,0.0264,dev
A0A357TN00,putrescine,Di,0,0.0056,0.0157,dev
A0A357TN00,putrescine,Mono,0,0.0032,0.0096,dev
A0A357TN00,putrescine,Tri,0,0.0266,0.0264,dev
A0A357TN00,serine,Di,1,0.1848,0.1317,dev
A0A357TN00,serine,Mono,1,0.5647,0.5,dev
A0A357TN00,serine,Tri,0,0.1939,0.1317,dev
A0A357TN00,serotonin,Di,0,0.0015,0.0096,dev
A0A357TN00,serotonin,Mono,0,0.0148,0.0264,dev
A0A357TN00,serotonin,Tri,0,0.0075,0.0167,dev
A0A357TN00,threonine,Di,0,0.0129,0.0264,dev
A0A357TN00,threonine,Mono,1,0.0851,0.0758,dev
A0A357TN00,threonine,Tri,0,0.007,0.0157,dev
A0A357TN00,tryptamine,Di,0,0.0009,0.0069,dev
A0A357TN00,tryptamine,Mono,0,0.0003,0.0069,dev
A0A357TN00,tryptamine,Tri,0,0.0047,0.0097,dev
A0A357TN00,tyramine,Di,0,0.017,0.0264,dev
A0A357TN00,tyramine,Mono,1,0.2662,0.1867,dev
A0A357TN00,tyramine,Tri,0,0.0846,0.0741,dev
A0A358VEZ8,"2,3_diaminopropionic acid",Di,0,0.3429,0.2642,dev
A0A358VEZ8,"2,3_diaminopropionic acid",Mono,0,0.1819,0.1317,dev
A0A358VEZ8,"2,3_diaminopropionic acid",Tri,1,0.8605,0.7547,dev
A0A358VEZ8,2_aminophenol,Di,1,0.9063,0.7921,dev
A0A358VEZ8,2_aminophenol,Mono,0,0.4793,0.37,dev
A0A358VEZ8,2_aminophenol,Tri,1,0.9534,0.7921,dev
A0A358VEZ8,3_methoxytyramine,Di,0,0.1106,0.0758,dev
A0A358VEZ8,3_methoxytyramine,Mono,0,0.0123,0.0264,dev
A0A358VEZ8,3_methoxytyramine,Tri,0,0.128,0.0781,dev
A0A358VEZ8,alanine,Di,1,0.9934,0.8962,dev
A0A358VEZ8,alanine,Mono,1,0.9815,0.8343,dev
A0A358VEZ8,alanine,Tri,1,0.9036,0.7921,dev
A0A358VEZ8,arginine,Di,0,0.0152,0.0264,dev
A0A358VEZ8,arginine,Mono,0,0.0072,0.0157,dev
A0A358VEZ8,arginine,Tri,0,0.0274,0.0264,dev
A0A358VEZ8,asparagine,Di,0,0.2871,0.1867,dev
A0A358VEZ8,asparagine,Mono,0,0.2009,0.1317,dev
A0A358VEZ8,asparagine,Tri,1,0.9681,0.8273,dev
A0A358VEZ8,cadaverine,Di,0,0.0188,0.0264,dev
A0A358VEZ8,cadaverine,Mono,0,0.0102,0.0179,dev
A0A358VEZ8,cadaverine,Tri,0,0.0535,0.0679,dev
A0A358VEZ8,citrulline,Di,0,0.1221,0.0781,dev
A0A358VEZ8,citrulline,Mono,0,0.0495,0.0679,dev
A0A358VEZ8,citrulline,Tri,0,0.0676,0.0679,dev
A0A358VEZ8,cystine,Di,0,0.0459,0.0679,dev
A0A358VEZ8,cystine,Mono,0,0.0113,0.0264,dev
A0A358VEZ8,cystine,Tri,0,0.0466,0.0679,dev
A0A358VEZ8,dopamine,Di,0,0.3337,0.2642,dev
A0A358VEZ8,dopamine,Mono,0,0.0951,0.0758,dev
A0A358VEZ8,dopamine,Tri,1,0.9576,0.7921,dev
A0A358VEZ8,gaba,Di,1,0.9942,0.8962,dev
A0A358VEZ8,gaba,Mono,1,0.9907,0.8873,dev
A0A358VEZ8,gaba,Tri,1,0.9968,0.9,dev
A0A358VEZ8,glutamine,Di,0,0.3651,0.2642,dev
A0A358VEZ8,glutamine,Mono,0,0.2822,0.1867,dev
A0A358VEZ8,glutamine,Tri,0,0.3844,0.2642,dev
A0A358VEZ8,glyglycine,Di,0,0.1334,0.1192,dev
A0A358VEZ8,glyglycine,Mono,0,0.0695,0.0679,dev
A0A358VEZ8,glyglycine,Tri,0,0.2796,0.1867,dev
A0A358VEZ8,histidine,Di,0,0.0072,0.0157,dev
A0A358VEZ8,histidine,Mono,0,0.0081,0.0167,dev
A0A358VEZ8,histidine,Tri,0,0.0193,0.0264,dev
A0A358VEZ8,lysine,Di,1,0.7356,0.7234,dev
A0A358VEZ8,lysine,Mono,0,0.3847,0.2642,dev
A0A358VEZ8,lysine,Tri,0,0.3204,0.22,dev
A0A358VEZ8,methionine,Di,0,0.5386,0.4048,dev
A0A358VEZ8,methionine,Mono,0,0.3931,0.2642,dev
A0A358VEZ8,methionine,Tri,0,0.5775,0.566,dev
A0A358VEZ8,ornithine,Di,0,0.3574,0.2642,dev
A0A358VEZ8,ornithine,Mono,0,0.1719,0.1317,dev
A0A358VEZ8,ornithine,Tri,0,0.1665,0.1192,dev
A0A358VEZ8,phenylalanine,Di,1,0.9872,0.8343,dev
A0A358VEZ8,phenylalanine,Mono,0,0.5506,0.4048,dev
A0A358VEZ8,phenylalanine,Tri,1,0.9933,0.8962,dev
A0A358VEZ8,proline,Di,0,0.013,0.0264,dev
A0A358VEZ8,proline,Mono,0,0.0118,0.0264,dev
A0A358VEZ8,proline,Tri,0,0.077,0.0679,dev
A0A358VEZ8,putrescine,Di,0,0.0243,0.0264,dev
A0A358VEZ8,putrescine,Mono,0,0.0126,0.0264,dev
A0A358VEZ8,putrescine,Tri,0,0.0678,0.0679,dev
A0A358VEZ8,serine,Di,1,0.6082,0.566,dev
A0A358VEZ8,serine,Mono,1,0.8043,0.7547,dev
A0A358VEZ8,serine,Tri,0,0.5814,0.566,dev
A0A358VEZ8,serotonin,Di,0,0.0087,0.0179,dev
A0A358VEZ8,serotonin,Mono,0,0.0672,0.0679,dev
A0A358VEZ8,serotonin,Tri,0,0.0168,0.0264,dev
A0A358VEZ8,threonine,Di,0,0.1578,0.1192,dev
A0A358VEZ8,threonine,Mono,0,0.5618,0.4048,dev
A0A358VEZ8,threonine,Tri,0,0.075,0.0679,dev
A0A358VEZ8,tryptamine,Di,0,0.0025,0.0096,dev
A0A358VEZ8,tryptamine,Mono,0,0.0007,0.0069,dev
A0A358VEZ8,tryptamine,Tri,0,0.0075,0.0167,dev
A0A358VEZ8,tyramine,Di,0,0.0965,0.0758,dev
A0A358VEZ8,tyramine,Mono,0,0.5613,0.4048,dev
A0A358VEZ8,tyramine,Tri,0,0.1888,0.1317,dev
A0A373HJM3,"2,3_diaminopropionic acid",Di,0,0.1183,0.0758,test
A0A373HJM3,"2,3_diaminopropionic acid",Mono,0,0.0715,0.0679,test
A0A373HJM3,"2,3_diaminopropionic acid",Tri,1,0.7303,0.7234,test
A0A373HJM3,2_aminophenol,Di,0,0.817,0.7547,test
A0A373HJM3,2_aminophenol,Mono,0,0.2164,0.1317,test
A0A373HJM3,2_aminophenol,Tri,1,0.9088,0.7921,test
A0A373HJM3,3_methoxytyramine,Di,0,0.0195,0.0264,test
A0A373HJM3,3_methoxytyramine,Mono,0,0.0028,0.0096,test
A0A373HJM3,3_methoxytyramine,Tri,0,0.0214,0.0264,test
A0A373HJM3,alanine,Di,1,0.9889,0.8873,test
A0A373HJM3,alanine,Mono,1,0.9778,0.8343,test
A0A373HJM3,alanine,Tri,1,0.8083,0.7547,test
A0A373HJM3,arginine,Di,0,0.003,0.0096,test
A0A373HJM3,arginine,Mono,0,0.0014,0.0096,test
A0A373HJM3,arginine,Tri,0,0.0074,0.0167,test
A0A373HJM3,asparagine,Di,0,0.072,0.0679,test
A0A373HJM3,asparagine,Mono,0,0.0494,0.0679,test
A0A373HJM3,asparagine,Tri,1,0.9464,0.7921,test
A0A373HJM3,cadaverine,Di,0,0.0047,0.0097,test
A0A373HJM3,cadaverine,Mono,0,0.0031,0.0096,test
A0A373HJM3,cadaverine,Tri,0,0.0119,0.0264,test
A0A373HJM3,citrulline,Di,0,0.0321,0.0264,test
A0A373HJM3,citrulline,Mono,0,0.0086,0.0167,test
A0A373HJM3,citrulline,Tri,0,0.0146,0.0264,test
A0A373HJM3,cystine,Di,0,0.0108,0.0264,test
A0A373HJM3,cystine,Mono,0,0.0033,0.0096,test
A0A373HJM3,cystine,Tri,0,0.016,0.0264,test
A0A373HJM3,dopamine,Di,0,0.0638,0.0679,test
A0A373HJM3,dopamine,Mono,0,0.0261,0.0264,test
A0A373HJM3,dopamine,Tri,1,0.9024,0.7921,test
A0A373HJM3,gaba,Di,1,0.9933,0.8962,test
A0A373HJM3,gaba,Mono,1,0.9933,0.8962,test
A0A373HJM3,gaba,Tri,1,0.996,0.9,test
A0A373HJM3,glutamine,Di,0,0.1345,0.1192,test
A0A373HJM3,glutamine,Mono,0,0.1468,0.1192,test
A0A373HJM3,glutamine,Tri,0,0.0909,0.0758,test
A0A373HJM3,glyglycine,Di,0,0.0315,0.0264,test
A0A373HJM3,glyglycine,Mono,0,0.02,0.0264,test
A0A373HJM3,glyglycine,Tri,1,0.0683,0.0679,test
A0A373HJM3,histidine,Di,0,0.0017,0.0096,test
A0A373HJM3,histidine,Mono,0,0.002,0.0096,test
A0A373HJM3,histidine,Tri,0,0.0054,0.0157,test
A0A373HJM3,lysine,Di,1,0.4369,0.37,test
A0A373HJM3,lysine,Mono,0,0.1428,0.1192,test
A0A373HJM3,lysine,Tri,0,0.0665,0.0679,test
A0A373HJM3,methionine,Di,0,0.1776,0.1317,test
A0A373HJM3,methionine,Mono,0,0.1469,0.1192,test
A0A373HJM3,methionine,Tri,0,0.2384,0.1466,test
A0A373HJM3,ornithine,Di,0,0.0704,0.0679,test
A0A373HJM3,ornithine,Mono,0,0.0334,0.0264,test
A0A373HJM3,ornithine,Tri,0,0.0247,0.0264,test
A0A373HJM3,phenylalanine,Di,1,0.9823,0.8343,test
A0A373HJM3,phenylalanine,Mono,0,0.3474,0.2642,test
A0A373HJM3,phenylalanine,Tri,1,0.9925,0.8962,test
A0A373HJM3,proline,Di,0,0.0035,0.0096,test
A0A373HJM3,proline,Mono,0,0.0037,0.0096,test
A0A373HJM3,proline,Tri,0,0.0158,0.0264,test
A0A373HJM3,putrescine,Di,0,0.0051,0.0157,test
A0A373HJM3,putrescine,Mono,0,0.0034,0.0096,test
A0A373HJM3,putrescine,Tri,0,0.0129,0.0264,test
A0A373HJM3,serine,Di,0,0.5247,0.4048,test
A0A373HJM3,serine,Mono,1,0.7627,0.7234,test
A0A373HJM3,serine,Tri,0,0.4134,0.37,test
A0A373HJM3,serotonin,Di,0,0.0018,0.0096,test
A0A373HJM3,serotonin,Mono,0,0.0237,0.0264,test
A0A373HJM3,serotonin,Tri,0,0.005,0.0097,test
A0A373HJM3,threonine,Di,0,0.0714,0.0679,test
A0A373HJM3,threonine,Mono,0,0.4379,0.37,test
A0A373HJM3,threonine,Tri,0,0.017,0.0264,test
A0A373HJM3,tryptamine,Di,0,0.001,0.0069,test
A0A373HJM3,tryptamine,Mono,0,0.0002,0.0069,test
A0A373HJM3,tryptamine,Tri,0,0.0034,0.0096,test
A0A373HJM3,tyramine,Di,0,0.0281,0.0264,test
A0A373HJM3,tyramine,Mono,0,0.4992,0.4048,test
A0A373HJM3,tyramine,Tri,0,0.0782,0.0679,test
A0A395V718,"2,3_diaminopropionic acid",Di,0,0.1553,0.1192,dev
A0A395V718,"2,3_diaminopropionic acid",Mono,0,0.0691,0.0679,dev
A0A395V718,"2,3_diaminopropionic acid",Tri,1,0.6962,0.6364,dev
A0A395V718,2_aminophenol,Di,1,0.7234,0.7234,dev
A0A395V718,2_aminophenol,Mono,0,0.2259,0.1466,dev
A0A395V718,2_aminophenol,Tri,1,0.8387,0.7547,dev
A0A395V718,3_methoxytyramine,Di,0,0.0438,0.0679,dev
A0A395V718,3_methoxytyramine,Mono,0,0.0056,0.0157,dev
A0A395V718,3_methoxytyramine,Tri,0,0.0485,0.0679,dev
A0A395V718,alanine,Di,1,0.9821,0.8343,dev
A0A395V718,alanine,Mono,1,0.9504,0.7921,dev
A0A395V718,alanine,Tri,1,0.8282,0.7547,dev
A0A395V718,arginine,Di,0,0.0063,0.0157,dev
A0A395V718,arginine,Mono,0,0.0035,0.0096,dev
A0A395V718,arginine,Tri,0,0.0141,0.0264,dev
A0A395V718,asparagine,Di,0,0.1022,0.0758,dev
A0A395V718,asparagine,Mono,0,0.0675,0.0679,dev
A0A395V718,asparagine,Tri,1,0.9345,0.7921,dev
A0A395V718,cadaverine,Di,0,0.0067,0.0157,dev
A0A395V718,cadaverine,Mono,0,0.0034,0.0096,dev
A0A395V718,cadaverine,Tri,0,0.0165,0.0264,dev
A0A395V718,citrulline,Di,0,0.0414,0.046,dev
A0A395V718,citrulline,Mono,0,0.0186,0.0264,dev
A0A395V718,citrulline,Tri,0,0.0237,0.0264,dev
A0A395V718,cystine,Di,0,0.0183,0.0264,dev
A0A395V718,cystine,Mono,0,0.0045,0.0096,dev
A0A395V718,cystine,Tri,0,0.0189,0.0264,dev
A0A395V718,dopamine,Di,0,0.125,0.0781,dev
A0A395V718,dopamine,Mono,0,0.0326,0.0264,dev
A0A395V718,dopamine,Tri,1,0.8594,0.7547,dev
A0A395V718,gaba,Di,1,0.9648,0.8273,dev
A0A395V718,gaba,Mono,1,0.9452,0.7921,dev
A0A395V718,gaba,Tri,1,0.9757,0.8333,dev
A0A395V718,glutamine,Di,0,0.1369,0.1192,dev
A0A395V718,glutamine,Mono,0,0.1249,0.0781,dev
A0A395V718,glutamine,Tri,0,0.1447,0.1192,dev
A0A395V718,glyglycine,Di,0,0.0517,0.0679,dev
A0A395V718,glyglycine,Mono,0,0.0277,0.0264,dev
A0A395V718,glyglycine,Tri,0,0.1234,0.0781,dev
A0A395V718,histidine,Di,0,0.0028,0.0096,dev
A0A395V718,histidine,Mono,0,0.0035,0.0096,dev
A0A395V718,histidine,Tri,0,0.0073,0.0167,dev
A0A395V718,lysine,Di,1,0.4118,0.37,dev
A0A395V718,lysine,Mono,0,0.1585,0.1192,dev
A0A395V718,lysine,Tri,0,0.1178,0.0758,dev
A0A395V718,methionine,Di,0,0.2086,0.1317,dev
A0A395V718,methionine,Mono,0,0.1479,0.1192,dev
A0A395V718,methionine,Tri,0,0.261,0.1538,dev
A0A395V718,ornithine,Di,0,0.1212,0.0781,dev
A0A395V718,ornithine,Mono,0,0.0524,0.0679,dev
A0A395V718,ornithine,Tri,0,0.0476,0.0679,dev
A0A395V718,phenylalanine,Di,1,0.9538,0.7921,dev
A0A395V718,phenylalanine,Mono,0,0.3578,0.2642,dev
A0A395V718,phenylalanine,Tri,1,0.9774,0.8343,dev
A0A395V718,proline,Di,0,0.0043,0.0096,dev
A0A395V718,proline,Mono,0,0.0039,0.0096,dev
A0A395V718,proline,Tri,0,0.03,0.0264,dev
A0A395V718,putrescine,Di,0,0.0086,0.0167,dev
A0A395V718,putrescine,Mono,0,0.0041,0.0096,dev
A0A395V718,putrescine,Tri,0,0.0209,0.0264,dev
A0A395V718,serine,Di,1,0.3527,0.2642,dev
A0A395V718,serine,Mono,1,0.5678,0.566,dev
A0A395V718,serine,Tri,0,0.3055,0.22,dev
A0A395V718,serotonin,Di,0,0.0024,0.0096,dev
A0A395V718,serotonin,Mono,0,0.0131,0.0264,dev
A0A395V718,serotonin,Tri,0,0.0039,0.0096,dev
A0A395V718,threonine,Di,0,0.062,0.0679,dev
A0A395V718,threonine,Mono,0,0.3405,0.2642,dev
A0A395V718,threonine,Tri,0,0.0264,0.0264,dev
A0A395V718,tryptamine,Di,0,0.0009,0.0069,dev
A0A395V718,tryptamine,Mono,0,0.0003,0.0069,dev
A0A395V718,tryptamine,Tri,0,0.0027,0.0096,dev
A0A395V718,tyramine,Di,0,0.031,0.0264,dev
A0A395V718,tyramine,Mono,0,0.1763,0.1317,dev
A0A395V718,tyramine,Tri,0,0.0564,0.0679,dev
A0A395WCM1,"2,3_diaminopropionic acid",Di,0,0.0977,0.0758,dev
A0A395WCM1,"2,3_diaminopropionic acid",Mono,0,0.0501,0.0679,dev
A0A395WCM1,"2,3_diaminopropionic acid",Tri,0,0.7581,0.7234,dev
A0A395WCM1,2_aminophenol,Di,0,0.5331,0.4048,dev
A0A395WCM1,2_aminophenol,Mono,0,0.132,0.1192,dev
A0A395WCM1,2_aminophenol,Tri,1,0.8065,0.7547,dev
A0A395WCM1,3_methoxytyramine,Di,0,0.0172,0.0264,dev
A0A395WCM1,3_methoxytyramine,Mono,0,0.0026,0.0096,dev
A0A395WCM1,3_methoxytyramine,Tri,0,0.035,0.046,dev
A0A395WCM1,alanine,Di,1,0.9803,0.8343,dev
A0A395WCM1,alanine,Mono,1,0.9615,0.7921,dev
A0A395WCM1,alanine,Tri,0,0.8087,0.7547,dev
A0A395WCM1,arginine,Di,0,0.0037,0.0096,dev
A0A395WCM1,arginine,Mono,0,0.0013,0.0096,dev
A0A395WCM1,arginine,Tri,0,0.0176,0.0264,dev
A0A395WCM1,asparagine,Di,0,0.106,0.0758,dev
A0A395WCM1,asparagine,Mono,0,0.0579,0.0679,dev
A0A395WCM1,asparagine,Tri,1,0.9329,0.7921,dev
A0A395WCM1,cadaverine,Di,0,0.0049,0.0097,dev
A0A395WCM1,cadaverine,Mono,0,0.0029,0.0096,dev
A0A395WCM1,cadaverine,Tri,0,0.0192,0.0264,dev
A0A395WCM1,citrulline,Di,0,0.0258,0.0264,dev
A0A395WCM1,citrulline,Mono,0,0.0075,0.0167,dev
A0A395WCM1,citrulline,Tri,0,0.0346,0.046,dev
A0A395WCM1,cystine,Di,0,0.0061,0.0157,dev
A0A395WCM1,cystine,Mono,0,0.0015,0.0096,dev
A0A395WCM1,cystine,Tri,0,0.0143,0.0264,dev
A0A395WCM1,dopamine,Di,0,0.1056,0.0758,dev
A0A395WCM1,dopamine,Mono,0,0.0364,0.046,dev
A0A395WCM1,dopamine,Tri,1,0.9151,0.7921,dev
A0A395WCM1,gaba,Di,1,0.9822,0.8343,dev
A0A395WCM1,gaba,Mono,1,0.975,0.8333,dev
A0A395WCM1,gaba,Tri,1,0.9925,0.8962,dev
A0A395WCM1,glutamine,Di,0,0.1385,0.1192,dev
A0A395WCM1,glutamine,Mono,0,0.1058,0.0758,dev
A0A395WCM1,glutamine,Tri,0,0.2287,0.1466,dev
A0A395WCM1,glyglycine,Di,0,0.0623,0.0679,dev
A0A395WCM1,glyglycine,Mono,0,0.0419,0.0526,dev
A0A395WCM1,glyglycine,Tri,0,0.4001,0.2642,dev
A0A395WCM1,histidine,Di,0,0.0021,0.0096,dev
A0A395WCM1,histidine,Mono,0,0.0023,0.0096,dev
A0A395WCM1,histidine,Tri,0,0.0187,0.0264,dev
A0A395WCM1,lysine,Di,0,0.5539,0.4048,dev
A0A395WCM1,lysine,Mono,0,0.1326,0.1192,dev
A0A395WCM1,lysine,Tri,0,0.2184,0.1317,dev
A0A395WCM1,methionine,Di,0,0.1428,0.1192,dev
A0A395WCM1,methionine,Mono,0,0.0938,0.0758,dev
A0A395WCM1,methionine,Tri,0,0.4094,0.2642,dev
A0A395WCM1,ornithine,Di,0,0.0827,0.0741,dev
A0A395WCM1,ornithine,Mono,0,0.0292,0.0264,dev
A0A395WCM1,ornithine,Tri,0,0.0788,0.0679,dev
A0A395WCM1,phenylalanine,Di,1,0.9429,0.7921,dev
A0A395WCM1,phenylalanine,Mono,0,0.2881,0.1867,dev
A0A395WCM1,phenylalanine,Tri,1,0.9853,0.8343,dev
A0A395WCM1,proline,Di,0,0.0029,0.0096,dev
A0A395WCM1,proline,Mono,0,0.0024,0.0096,dev
A0A395WCM1,proline,Tri,0,0.0247,0.0264,dev
A0A395WCM1,putrescine,Di,0,0.0066,0.0157,dev
A0A395WCM1,putrescine,Mono,0,0.0038,0.0096,dev
A0A395WCM1,putrescine,Tri,0,0.0262,0.0264,dev
A0A395WCM1,serine,Di,0,0.3163,0.22,dev
A0A395WCM1,serine,Mono,1,0.6611,0.5862,dev
A0A395WCM1,serine,Tri,0,0.4117,0.2642,dev
A0A395WCM1,serotonin,Di,0,0.0016,0.0096,dev
A0A395WCM1,serotonin,Mono,0,0.0074,0.0167,dev
A0A395WCM1,serotonin,Tri,0,0.0065,0.0157,dev
A0A395WCM1,threonine,Di,0,0.0516,0.0679,dev
A0A395WCM1,threonine,Mono,0,0.3282,0.2642,dev
A0A395WCM1,threonine,Tri,0,0.033,0.0264,dev
A0A395WCM1,tryptamine,Di,0,0.0007,0.0069,dev
A0A395WCM1,tryptamine,Mono,0,0.0003,0.0069,dev
A0A395WCM1,tryptamine,Tri,0,0.0041,0.0096,dev
A0A395WCM1,tyramine,Di,0,0.0254,0.0264,dev
A0A395WCM1,tyramine,Mono,0,0.1913,0.1317,dev
A0A395WCM1,tyramine,Tri,0,0.0923,0.0758,dev
A0A396KEZ6,"2,3_diaminopropionic acid",Di,0,0.2002,0.1317,dev
A0A396KEZ6,"2,3_diaminopropionic acid",Mono,0,0.0693,0.0679,dev
A0A396KEZ6,"2,3_diaminopropionic acid",Tri,1,0.6778,0.5862,dev
A0A396KEZ6,2_aminophenol,Di,1,0.7382,0.7234,dev
A0A396KEZ6,2_aminophenol,Mono,0,0.173,0.1317,dev
A0A396KEZ6,2_aminophenol,Tri,1,0.8561,0.7547,dev
A0A396KEZ6,3_methoxytyramine,Di,0,0.0498,0.0679,dev
A0A396KEZ6,3_methoxytyramine,Mono,0,0.0057,0.0157,dev
A0A396KEZ6,3_methoxytyramine,Tri,0,0.0646,0.0679,dev
A0A396KEZ6,alanine,Di,1,0.9839,0.8343,dev
A0A396KEZ6,alanine,Mono,1,0.9392,0.7921,dev
A0A396KEZ6,alanine,Tri,1,0.8425,0.7547,dev
A0A396KEZ6,arginine,Di,0,0.0065,0.0157,dev
A0A396KEZ6,arginine,Mono,0,0.0023,0.0096,dev
A0A396KEZ6,arginine,Tri,0,0.0109,0.0264,dev
A0A396KEZ6,asparagine,Di,0,0.1892,0.1317,dev
A0A396KEZ6,asparagine,Mono,0,0.1053,0.0758,dev
A0A396KEZ6,asparagine,Tri,1,0.9555,0.7921,dev
A0A396KEZ6,cadaverine,Di,0,0.0073,0.0167,dev
A0A396KEZ6,cadaverine,Mono,0,0.0029,0.0096,dev
A0A396KEZ6,cadaverine,Tri,0,0.0197,0.0264,dev
A0A396KEZ6,citrulline,Di,0,0.0415,0.046,dev
A0A396KEZ6,citrulline,Mono,0,0.0122,0.0264,dev
A0A396KEZ6,citrulline,Tri,0,0.0259,0.0264,dev
A0A396KEZ6,cystine,Di,0,0.0117,0.0264,dev
A0A396KEZ6,cystine,Mono,0,0.0022,0.0096,dev
A0A396KEZ6,cystine,Tri,0,0.0127,0.0264,dev
A0A396KEZ6,dopamine,Di,0,0.1679,0.1317,dev
A0A396KEZ6,dopamine,Mono,0,0.0432,0.0679,dev
